DISTRITO;TIPO_DE_DENUNCIA;SITUACION_DENUNCIA;TIPO;SUBTIPO;MODALIDAD;FECHA_HECHO;DIASEM_HECHO;MES_HECHO;PERIODO_HECHO;HORA_HECHO;DESCRIPCION;EDAD_PERSONA;SEXO;ESTADO_CIVIL;GRADO_INSTRUCCION;OCUPACION;PAIS_NATAL;LONGITUD;LATITUD
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;22/02/2024;5;2;2024;19;SARITA COLONIA;43;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13710140;-12.02167910
CALLAO;ACTA DE DENUNCIA VERBAL;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;26/02/2024;2;2;2024;18;COMISARIA DE LA FAMILIA - CALLAO;42;MASCULINO;SOLTERO(A);NO INDICA;DESEMPLEADO;PERU;-77.11615610;-12.05523720
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;07/02/2024;4;2;2024;6;CALLAO;47;MASCULINO;SOLTERO(A);NO INDICA;TRABAJO INDEPENDIENT;PERU;-77.13737310;-12.05583160
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;12/02/2024;2;2;2024;20;BOCANEGRA;46;MASCULINO;SOLTERO(A);NO INDICA;SEGURIDAD;PERU;-77.12417113;-12.05135273
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;27/01/2024;7;1;2024;18;PLAYA RIMAC;15;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12305533;-12.05137372
CALLAO;ACTA DE INTERVENCION;RESUELTA;VIDA  EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO SIMPLE;03/02/2024;7;2;2024;0;SARITA COLONIA;15;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14142229;-12.02115325
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;25/02/2024;1;2;2024;8;CARMEN DE LA LEGUA;46;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.14433073;-12.05998656
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;17/02/2024;7;2;2024;15;CALLAO;28;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09636250;-12.03251121
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;22/02/2024;5;2;2024;0;CALLAO;35;MASCULINO;SOLTERO(A);NO INDICA;ADMINISTRADOR;PERU;-77.14029533;-12.06348259
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;31/01/2024;4;1;2024;22;PACHACUTEC;50;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11093174;-11.91926324
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;17/02/2024;7;2;2024;9;OQUENDO;35;MASCULINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.11061558;-12.00596484
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;25/02/2024;1;2;2024;20;LA LEGUA;29;MASCULINO;SOLTERO(A);NO INDICA;ESTUDIANTE;PERU;-77.11745960;-12.05245630
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;19/02/2024;2;2;2024;12;DULANTO;39;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11956740;-12.02519769
CALLAO;ACTA DE INTERVENCION;RESUELTA;VIDA  EL CUERPO Y LA SALUD (DELITO);EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;EXPOSICION O ABANDONO PELIGROSO;17/02/2024;7;2;2024;12;JUAN INGUNZA VALDIVIA;66;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.12496506;-12.05095402
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;15/02/2024;5;2;2024;17;BOCANEGRA;39;FEMENINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.10823775;-12.01864973
MI PERU;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;02/02/2024;6;2;2024;12;MI PERU;44;MASCULINO;SOLTERO(A);NO INDICA;OBRERO;PERU;-77.11463215;-11.84455060
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;18/02/2024;1;2;2024;23;PACHACUTEC;31;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14268188;-11.83210666
CALLAO;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS;14/02/2024;4;2;2024;10;DEPINCRI - AREANT - CALLAO;48;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11573970;-12.04257820
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;23/02/2024;6;2;2024;12;RAMON CASTILLA;61;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11471760;-12.04257940
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;12/02/2024;2;2;2024;16;RAMON CASTILLA;29;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.10079040;-12.04743320
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;26/02/2024;2;2;2024;0;OQUENDO;40;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13262366;-11.96711287
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;15/02/2024;5;2;2024;20;COMISARIA DE LA FAMILIA - CALLAO;40;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13927160;-12.05340650
CALLAO;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;19/02/2024;2;2;2024;7;DULANTO;37;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.12433206;-12.05112190
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;12/02/2024;2;2;2024;9;RAMON CASTILLA;27;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11040220;-12.04377680
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;11/02/2024;1;2;2024;21;CALLAO;40;MASCULINO;SOLTERO(A);NO INDICA;DESEMPLEADO;PERU;-77.13758750;-12.06551111
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;18/02/2024;1;2;2024;6;CARMEN DE LA LEGUA;29;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.08397370;-12.03850720
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;04/02/2024;1;2;2024;18;BOCANEGRA;33;MASCULINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.09199220;-12.01519870
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;19/02/2024;2;2;2024;0;LA LEGUA;41;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09347851;-12.05277457
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;14/02/2024;4;2;2024;13;PACHACUTEC;53;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11296450;-11.97943680
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;25/02/2024;1;2;2024;15;OQUENDO;37;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12962558;-11.97781596
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;16/02/2024;6;2;2024;19;PACHACUTEC;49;MASCULINO;SOLTERO(A);NO INDICA;OBRERO;PERU;-77.11296450;-11.97943680
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;14/02/2024;4;2;2024;22;VILLA LOS REYES;26;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12283520;-11.82908570
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;26/02/2024;2;2;2024;11;BOCANEGRA;31;MASCULINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.10324410;-12.00847150
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;26/02/2024;2;2;2024;14;LA LEGUA;58;MASCULINO;SOLTERO(A);NO INDICA;SEGURIDAD PRIVADA;PERU;-77.10996247;-12.00358725
CALLAO;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;21/02/2024;4;2;2024;9;BOCANEGRA;27;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09522697;-12.02440893
CARMEN DE LA LEGUA REYNOSO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;15/02/2024;5;2;2024;7;CARMEN DE LA LEGUA;29;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.08397540;-12.03849920
CARMEN DE LA LEGUA REYNOSO;ACTA DE DENUNCIA VERBAL;RESUELTA;LIBERTAD (DELITO);VIOLACION DE DOMICILIO;VIOLACION DE DOMICILIO;16/02/2024;6;2;2024;4;CARMEN DE LA LEGUA;60;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09517340;-12.04331660
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;06/02/2024;3;2;2024;19;OQUENDO;42;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.12363468;-12.05139470
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;29/02/2024;5;2;2024;1;VILLA LOS REYES;28;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13354197;-11.84957855
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;02/02/2024;6;2;2024;19;SARITA COLONIA;47;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13299891;-12.04309400
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;05/02/2024;2;2;2024;13;SARITA COLONIA;56;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13436111;-12.01129168
CALLAO;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;29/02/2024;5;2;2024;9;LA LEGUA;31;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09913604;-12.05301250
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;22/02/2024;5;2;2024;6;OQUENDO;45;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13146853;-11.96438483
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO;17/02/2024;7;2;2024;14;RAMON CASTILLA;43;MASCULINO;SOLTERO(A);NO INDICA;TAXISTA;PERU;-77.11825190;-12.05399081
CARMEN DE LA LEGUA REYNOSO;OCURRENCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;21/02/2024;4;2;2024;22;CARMEN DE LA LEGUA;28;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09791349;-12.04010077
CALLAO;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;17/02/2024;7;2;2024;14;MARQUEZ;32;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13022766;-11.93885495
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;29/02/2024;5;2;2024;21;MARQUEZ;46;FEMENINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.13293881;-11.94408985
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;27/02/2024;3;2;2024;18;BOCANEGRA;32;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09646710;-12.02674490
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;02/02/2024;6;2;2024;13;BOCANEGRA;31;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09098630;-12.01438920
BELLAVISTA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;11/02/2024;1;2;2024;5;CIUDAD DEL PESCADOR;34;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.10207940;-12.06128337
BELLAVISTA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS;05/02/2024;2;2;2024;20;CIUDAD DEL PESCADOR;38;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09482490;-12.06156260
CALLAO;ACTA DE INTERVENCION;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS;23/02/2024;6;2;2024;19;LA LEGUA;63;MASCULINO;SOLTERO(A);NO INDICA;PNP EN RETIRO;PERU;-77.09176694;-12.04898738
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;16/02/2024;6;2;2024;6;LA LEGUA;29;MASCULINO;SOLTERO(A);NO INDICA;EMPLEADO;PERU;-77.10391963;-12.05448998
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;27/02/2024;3;2;2024;7;BOCANEGRA;43;FEMENINO;SOLTERO(A);NO INDICA;EMPLEADA;PERU;-77.12496506;-12.05171472
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;TENTATIVA DE ROBO;22/02/2024;5;2;2024;19;RAMON CASTILLA;27;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13175900;-12.05040080
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;24/02/2024;7;2;2024;21;CALLAO;32;MASCULINO;SOLTERO(A);NO INDICA;SUBOFICIAL PNP;PERU;-77.13956860;-12.06162260
CALLAO;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;16/02/2024;6;2;2024;12;SARITA COLONIA;42;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13211091;-11.99636251
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;05/02/2024;2;2;2024;1;CIUDADELA CHALACA;27;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13649300;-12.05058180
MI PERU;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;01/02/2024;5;2;2024;17;MI PERU;51;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12866072;-11.85599750
CALLAO;DENUNCIA;RESUELTA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;17/02/2024;7;2;2024;7;CIUDADELA CHALACA;46;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13048270;-12.04897620
CALLAO;ACTA DE INTERVENCION;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;22/02/2024;5;2;2024;17;SARITA COLONIA;25;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12243350;-11.99464140
CALLAO;OCURRENCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;17/02/2024;7;2;2024;20;CALLAO;31;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.14314600;-12.05866120
CARMEN DE LA LEGUA REYNOSO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;22/01/2024;2;1;2024;20;CARMEN DE LA LEGUA;29;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.09747135;-12.04171108
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;15/02/2024;5;2;2024;20;BOCANEGRA;33;MASCULINO;SOLTERO(A);NO INDICA;INDEPENDIENTE;PERU;-77.09170030;-12.01353280
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;13/02/2024;3;2;2024;21;PACHACUTEC;46;MASCULINO;SOLTERO(A);NO INDICA;OBRERO;PERU;-77.17435978;-11.83729520
CALLAO;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;08/02/2024;5;2;2024;0;LA LEGUA;46;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11573970;-12.04257820
CALLAO;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;23/02/2024;6;2;2024;20;DEPINCRI CALLAO/LA PUNTA;26;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11573970;-12.04257820
CALLAO;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;16/02/2024;6;2;2024;10;CARMEN DE LA LEGUA;26;FEMENINO;SOLTERO(A);NO INDICA;AMA DE CASA;PERU;-77.09845034;-12.04884087
